Serial§Event§Code region§region§Code district§district§Code village§village§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude§Formula§Dead of Male§Dead of Female§Additional Loss from Fire(NRs)§Type of Relief provided§Relief
77047§THUNDERSTORM§002§Central Region§002005025§Lalitpur§002005025042§Lalitpur Municipality§Ward No. 14§1977/4/12§The electric supply centre was damaged and electric supply stopped for few days.§OTHER§§Gorkhapatra, 1977-4-14, Y76, N332§§§§1§§§§§1§§§§§§§§§§§§§§§§§§
77049§STRONG WIND§002§Central Region§002006017§Dhanusa§002006017049§Janakpur Municipality§§1977/4/17§Rs. 30,000/- equivalent of goods from Janakpur Ciggerrate Factory was damaged.§OTHER§§Gorkhapatra, 1977-4-18, Y76, N335§§§§1§§§§§13§§§§§§§§§§§§§§§§§§
77052§THUNDERSTORM§003§Western Region§003008043§Myagdi§003008043034§RAMCHE§§1977/4/8§§OTHER§§Gorkhapatra, 1977-4-19, Y76, N336§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
77053§HAIL STORM§003§Western Region§003008043§Myagdi§003008043016§HISTAN_MANDALI§§1977/4/1§Wheat was damaged. 50% of the potato was damaged.§OTHER§§Gorkhapatra, 1977-4-19, Y76, N336§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77054§THUNDERSTORM§001§Eastern Region§001002010§Bhojpur§§§Ward No. 6§1977/4/18§§OTHER§§Gorkhapatra, 1977-4-21, Y76, N338§§§§1§1§§§§1§§§§§§§§§§§§§§§§§§
77057§HAIL STORM§004§Mid-Western Region§004011059§Surkhet§004011059047§SALKOF§§1977/4/22§Hailstrom caused 50% loss in production of wheat crops.§OTHER§§Gorkhapatra, 1977-4-23, Y76, N340§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76180§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006005§Bakalauri§§1976/3/11§1 cow sheds were destroyed.§OTHER§§Gorkhapatra,1976-7-22,Y-76,N-78§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76183§RAINS§003§Western Region§003008047§Palpa§003008047060§TANSEN  N.P.§§1976/7/22§Narayan temple was destroyed by heavyrain.§HEAVY RAINS§§Gorkhapatra,1976-7-26,Y-76,N-82§§§§1§§§§1§§§§§§§§§§§§§§§§§§§
77059§HAIL STORM§001§Eastern Region§001003016§Siraha§§§Mirchaiya§1977/4/19§The roof of many houses were flown away.§§§Gorkhapatra,1977-4-24, Y76, N341§§§§1§§§§1§15§§§§§§§§§§§§§§§§§§
76184§STORM§005§Far Western Region§005015071§Kailali§005015071040§SUGARKHAL§Ajair§1976/7/26§§OTHER§Storm broke the house§Gorkhapatra,1976-7-27,Y-76,N-83§§§§1§4§§§1§§§§§§§§§§§§§§§§§§§
77203§STORM§002§Central Region§002006033§Bara§002006033099§BHAWANPUR JITPUR§Simara§1977/4/24§The storm was accompanied by hails and made damages to houses and newly germinated maize plants.§OTHER§§Gorkhapatra, 1977-4-27, Y76, N244§§§§1§§6§§§45§§§§§§§§§§§§§§§§§§
77066§HAIL STORM§002§Central Region§002004022§Dolakha§002004022051§Bigu§Babare§1977/7/29§50% of wheat production was reduced.§OTHER§§Gorkhapatra, 1977-4-30, Y76, N347§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77073§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031042§DAMAN§§1977/4/28§The hailstorm caused loss of medicinal plants and also the loss of fruits. In average estimited 50% of the production was reduced.§OTHER§§Gorkhapatra, 1977-5-5, Y76, N352§§§§1§§§§§§§§§§§150000§§§§§§§§§§§§
77074§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031034§PALUNG§§1977/4/28§About 60% of the crops grown mostly the ready to harvest wheat was affected§OTHER§§Gorkhapatra, 1977-5-5, Y76, N352§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77077§HAIL STORM§003§Western Region§003008040§Kaski§003008040005§BHALAM§§1977/5/4§The size of the hail reached to about 2 kg. There was decrease in production by 65%. It severely affected the wheat and maize.§OTHER§§Gorkhapatra, 1977-5-6, Y77, N1§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76189§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004046§SANISCHARE§Devi Basti§1976/7/26§§OTHER§the people was died on the spot§Gorkhapatra,1976-8-1,Y-76,N-88§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
76193§RAINS§003§Western Region§003008036§Gorkha§§§§1976/8/12§Different VDC's of Gorkha District§HEAVY RAINS§Heavy rains destroyed the 50% maize production in Gorkha§Gorkhapatra,1976-8-1,Y-76,N-100§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76194§THUNDERSTORM§002§Central Region§002005027§Kathmandu§002005027053§SUNDARIJAL§Nayapati§1976/8/14§§§The thunder bolt came 4:30 pm§Gorkhapatra,1976-8-1,Y-76,N-104§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
76198§THUNDERSTORM§001§Eastern Region§001003005§Morang§001003005066§Biratnagar Municipality§§1976/8/20§Channel Control cerkit of micro wave was destroyed and communication system was failed for 3 days§§Channel Control cerkit of micro wave was destroyed§Gorkhapatra,1976-8-23,Y-76,N-115§§§§1§§§§§§§§§§§§§§§3§§§§§§§§
76207§THUNDERSTORM§002§Central Region§002005025§Lalitpur§§§Phulchoki §1976/9/7§Telephone repeter tower was stop the service§OTHER§§Gorkhapatra,1976-9-13,Y-76,N-131§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76210§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006026§Inaruwa Municipality§Inaruwa§1976/9/13§§OTHER§§Gorkhapatra,1976-9-16,Y-76,N-134§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
76023§STRONG WIND§002§Central Region§002006017§Dhanusa§§§§1976/3/7§About 20% of property was reduced by wind.§OTHER§18000 Hector land was damaged by wind.§Gorkhapatra, 1976-3-9, Y-75, N-303§§§§1§§§§§§§§§§§§§§18000§§§§§§§§§
77201§THUNDERSTORM§001§Eastern Region§001002010§Bhojpur§001002010044§PANCHA§Pokhare§1977/3/25§Lighting at cow shed.§OTHER§§Gorkhapatra,1977-4-1,Y-76,N-319§§§§1§§§§1§§§§§§§§§§§§§§§§§§§
77043§HAIL STORM§003§Western Region§003008040§Kaski§003008040005§BHALAM§Begnas §1977/4/1§50% of wheat crop was loss
§OTHER§§Gorkhapatra,1977-4-9,Y-76,N-327§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76062§STRONG WIND§002§Central Region§002006019§Sarlahi§§§§1976/4/4§§OTHER§§Gorkhapatra 1976-4-5, Y75 N330§§§§1§§§§§§§§§§§§§§5000§§§§§§§§§
77158§THUNDERSTORM§002§Central Region§002006035§Chitawan§002006035005§BHARATPUR N.P.§Hospital area ward no 5§1977/9/13§§OTHER§§Gorkhapatra,1977-09-18,Y-77,N-136§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77178§HAIL STORM§002§Central Region§002005026§Bhaktapur§002005026001§BAGESWORI§§1977/10/18§50% damaged of rice crop§OTHER§§Gorkhapatra,1977-10-24,Y-77,N-178§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77179§HAIL STORM§003§Western Region§003008040§Kaski§003008040032§PARCHE§§1977/10/23§80% damaged on rice crop. Upto 210 gm of hailsrorm was falled.§OTHER§§Gorkhapatra,1977-10-24,Y-77,N-170§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77181§HAIL STORM§003§Western Region§003008043§Myagdi§003008043003§BABIYACHAUR§§1977/10/18§100% damaged on rice and millet crop on that area.§OTHER§Beni§Gorkhapatra,1977-10-29,Y-77,N-174§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77182§HAIL STORM§003§Western Region§003008043§Myagdi§§§jabukot,malika,ardhungay§1977/10/18§50% damaged on rice and millet crop in that area§OTHER§§Gorkhapatra,1977-10-29,Y-77,N-174§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77183§HAIL STORM§003§Western Region§003008044§Parbat§003008044034§MALLAH§§1977/10/18§50% damaged on rice crop on that area§OTHER§§Gorkhapatra,1977-10-29,Y-77,N-174§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77184§HAIL STORM§003§Western Region§003008045§Baglung§003008045037§LEKHANI§ward no 1 to 9§1977/10/19§100% damaged on rice and millet crop on that area.§OTHER§§Gorkhapatra,1977-10-20,Y-77,N-176§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77185§HAIL STORM§003§Western Region§003008045§Baglung§003008045057§SISAKHANI§Torikhala§1977/10/19§50% damaged on rice crop on that area.§§§Gorkhapatra,1977-10-20,Y-77,N-176§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
77186§HAIL STORM§003§Western Region§003008045§Baglung§003008045006§BATAKACHAUR§§1977/10/19§50 to 60 % damaged on ricce and millet crop on that area§OTHER§§Gorkhapatra,1977-1-2,Y-77,N-176§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77187§HAIL STORM§002§Central Region§002005024§Kavre§§§Dhayashor Mahadev§1977/10/31§50% damaged on rice crop on that area§OTHER§§Gorkhapatra,1977-11-1,Y-77,N-178§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77188§HAIL STORM§004§Mid-Western Region§004012056§Dang§004012056039§TULSIPUR_MUNICIPALIT§Fulbari,Manpur,Tarigauo,Tulsipur§1977/10/5§§OTHER§§Gorkhapatra,1977-11-06,Y-77,N-183§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77189§HAIL STORM§003§Western Region§003009048§Nawalparasi§003009048043§NAYA_BELHANI§Nawalpur§1977/11/5§55% damaged on Rice crop on that area§OTHER§§Gorkhapatra,1977-11-06,Y-77,N-183§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77202§THUNDERSTORM§002§Central Region§002005027§Kathmandu§002005027003§BAJRAYOGINI§Bansbari§1977/4/24§Thunder bolt fallen during people living inside the home§OTHER§§Gorkhapatra,1977-4-25,Y-76,N-342§§§§1§1§2§§§§§§§§§§§§§§§§§§§§§
77190§HAIL STORM§002§Central Region§002004023§Sindhupalchoke§§§§1977/11/6§§OTHER§§Gorkhapatra,1977-11-1,Y-08,N-185§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77064§STORM§002§Central Region§002004023§Sindhupalchoke§002004023046§Chautara§Chautara§1977/4/25§People injured bu tree fallen.§§§Gorkhapatra,1977-4-26,Y-76,N-343§§§§1§§5§§§§§§§§§§§§§§§§§§§§§
77065§HAIL STORM§002§Central Region§002006033§Bara§002006033070§SIMHASANI§Simara§1977/4/24§Hail strom and wind strom were affected to the  house roof, tree, maiz field etc §§§Gorkhapatra,1977-4-27,Y-76,N-344§§§§1§§6§§§45§§§§§§§§§§§§§§§§§§
77204§HAIL STORM§002§Central Region§002004022§Dolakha§002004022051§Bigu§Bigu,chagu and babave§1977/4/29§50% of wheat, barley and potato were  destroyed§TECHNICAL FAILU§§Gorkhapatra,1977-4-30,Y-76,N-347§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77198§SNOW STORM§002§Central Region§002005031§Makwanpur§002005031042§DAMAN§SimBhanjyang§1977/12/27§§OTHER§4 feet thick snow fall§Gorkhapatra,1977-12-31,Y-77,N-236§§§§1§§§§§§§400§§§§§§§§2§§§§§§§§
77199§SNOW STORM§002§Central Region§002005027§Kathmandu§§§Phulchoki§1977/12/25§§OTHER§3-4 feet  thick snow fall§Gorkhapatra,1978-01-01,Y-77,N-237§§§§1§§§§§§§§§§§§§§§5§§§§§§§§
77068§THUNDERSTORM§002§Central Region§002005020§Sindhuli§002005020045§Bhadrakali§Amle§1977/4/28§Thunder bolt was come at night, fireed on the  house by the cause of  thunder bolt, 17 sheds were destroyed, Property equal to NRs 2 lakhs was lost.§OTHER§§Gorkhapatra,1977-5-02,Y-76,N-349§§§§1§1§§§19§§§§§§§200000§§§§§§§§§§§§
77069§HAIL STORM§001§Eastern Region§001001011§Solukhumbu§001001011019§Garma§Garpch, fikedanda§1977/4/22§people dead by big hail.§§§Gorkhapatra,1977-5-04,Y-76,N-351§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
78001§SNOW STORM§001§Eastern Region§001001011§Solukhumbu§001001011018§Salleri§Samanjuri§1978/1/1§§OTHER§ 4 persons died cosed by snow storm§Gorkapatra, 1978-1-2, Y-77, N-238§§§§1§4§§§§§§§§§§§§§§§§§§§§§§
77076§THUNDERSTORM§003§Western Region§003008047§Palpa§003008047033§JUTJA[AIWA§Jyogpani§1977/5/5§Thunderstorm damage the one house§§§Gorkhapatra,1977-5-6,Y-77,N-1§§§§1§2§§§1§§§§§§§§§§§§§§§§§§§
77078§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056020§LALMATIYA§Loksa, Adarsha§1977/5/4§NRs 15000 Property was loss§§§Gorkhapatra,1977-5-9,Y-77,N-4§§§§1§§§§2§§§§§§§§§§§§§§§§§§§
77080§HAIL STORM§002§Central Region§002005025§Lalitpur§002005025013§Lubhu§§1977/5/8§65% Agriculture crops are damaged§OTHER§§Gorkhapatra,1977-5-10,Y-77,N-5§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77081§HAIL STORM§005§Far Western Region§005015071§Kailali§§§§1977/5/8§15% of agriculture crops are damaged all over district§§§Gorkhapatra,1977-5-10,Y-77,N-5§§§§1§§§§§§§§§§§§§§§§§§§§§§§
76131§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004035§GARAMANI§Garamani-2§1976/5/1§§§§Gorkhapatra,1976-5-3,Y-75,N-357§§§§1§1§1§§§§§§§§§§§§§§§§§§§§§
76134§THUNDERSTORM§003§Western Region§003008037§Lamjung§§§§1976/5/7§§OTHER§§Gorkhapatra,1976-5-8, Y-76, N-3§§§§1§§§§3§§§§§§§§§§§§§§§§§§§
76136§HAIL STORM§001§Eastern Region§001003015§Saptari§§§Kushaha / Lalpatti §1976/5/10§75% of Mango and winter vegetables are distroyed.§OTHER§§Gorkhapatra,1976-5-11, Y-76, N-6§§§§1§2§1§§§§§§§§§§§§§§§§§§§§§
78040§HAIL STORM§001§Eastern Region§001002003§Ilam§001002003014§ILAM NP§§1978/3/30§§OTHER§Lost of tea caused by hail storm§Gorkhapatra,1978-4-28,Y-77,N-336§§§§1§§§§§§§§§§§80000§§§§§§§§§§§§
76139§HAIL STORM§004§Mid-Western Region§004011059§Surkhet§§§§1976/5/11§Destroyed the wheat crop more than 50% .§OTHER§Ward no6,7§Gorkhapatra,1976-5-14, Y-76, N-8§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78041§HAIL STORM§001§Eastern Region§001002003§Ilam§001002003018§JITPUR§§1978/3/30§§OTHER§Lost of wheat  caused by hail strom.§Gorkhapatra,1978-4-28,Y-77,N-336§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78052§STORM§005§Far Western Region§005015072§Kanchanpur§005015072011§MAHENDRA NAGAR N.P.§Nimbukheda-18§1978/4/18§§OTHER§One building was damage because of crass tree§Gorkhapatra,1978-4-22,Y-77,N-347§§§Lost 2 sheds§1§4§2§§1§1§§§§§§§§§§§§§§§§§§
78053§STRONG WIND§004§Mid-Western Region§004012056§Dang§§§Ghorahi§1978/4/17§§OTHER§Lost roof of administrative offic because of strong wind§Gorkhapatra,1978-4-22,Y-77,N-347§§§§1§§§§§22§§§§§§§§§§§§§§§§§§
77086§HAIL STORM§002§Central Region§002005024§Kavre§002005024005§BANEPA MUNICIPALITY§§1977/5/10§65% wheat were lost by hail strom§§One month regular raining and hail strom§Gorkhapatra,1977-5-13,Y-77,N-8§§§§1§§§§§§§§§§§§§§§30§§§§§§§§
77087§HAIL STORM§003§Western Region§003008038§Tanahu§003008038015§VYAS_NP_(DAMAULI)§§1977/4/23§§§§Gorkhapatra,1977-5-14,Y-77,N-9§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78062§HAIL STORM§005§Far Western Region§005014070§Doti§§§§1978/4/28§Lost wheat crops§OTHER§Lost of wheat crops because of hail strom§Gorkhapatra,1978-4-29,Y-77,N-354§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78063§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040034§PUMDIBHUMDI§ Pumdi bhumdi -1,8,6§1978/4/26§ Lost property,buildin and shed because of thunderstorm§OTHER§Lost animal because of thunderstorm§Gorkhapatra,1978-4-30,Y-77,N-355§§§1 shed was lost§1§§1§§1§§§§§§§7000§§§§§§§§§§§§
77093§RAINS§004§Mid-Western Region§004011059§Surkhet§004011059008§BIRENDRANAGAR NP§§1977/5/13§One month regular rainning destroyed the vegetables,wheat,and other plants§RAIN§§Gorkhapatra,1977-5-18,Y-77,N-13§§§§1§§§§§§§§§§§§§§§30§§§§§§§§
77097§STRONG WIND§003§Western Region§003008039§Syangja§003008039010§PUTALIDHET NP§Syangja Bazar§1977/5/19§§§School's Roof damaged§Gorkhapatra,1977-5-22,Y-77,N-17§§§§1§§§§§1§§§§§§§§§§§§§§§§§§
77098§STRONG WIND§003§Western Region§003008040§Kaski§003008040033§POKHARA_SMP§Amarshah Chok§1977/5/19§Rroof damaged Amar Singh School, Electricity Polls damaged, and electricity supply off for some time§§§Gorkhapatra,1977-5-22,Y-77,N-17§§§§1§§§§§2§§§§§§§§§§§§§§§§§§
87068§HAIL STORM§003§Western Region§003008043§Myagdi§003008043029§PAKHAPANI§§1978/5/2§Crops were damage  because of hail storm.§OTHER§Lost of crops caused by hail storm§Gorkhapatra,1978-5-6,Y-77,N-361§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77100§HAIL STORM§003§Western Region§003008038§Tanahu§003008038033§MANPANG§Manu and garam vanjayang§1977/5/18§80% of Maiz Destroyed§§§Gorkhapatra,1977-5-22,Y-77,N-17§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77104§HAIL STORM§003§Western Region§003008038§Tanahu§003008038015§VYAS_NP_(DAMAULI)§Vanjayang, Karki§1977/5/27§The dead cause of the hail hitted on head§§§Gorkhapatra,1977-5-28,Y-77,N-23§§§§1§1§1§§§§§§§§§§§§§§§§§§§§§
77105§HAIL STORM§003§Western Region§003009048§Nawalparasi§003009048020§JAHADA§Jyamiretar§1977/5/28§destroyed plants§§§Gorkhapatra,1977-5-24,Y-77,N-29§§§§1§§3§§§§§1460§§§§§§§§§§§§§§§§
77108§STRONG WIND§001§Eastern Region§001003016§Siraha§001003016019§Dhangadhi§§1977/5/27§House roofs were damaged§§§Gorkhapatra,1977-5-30,Y-77,N-25§§§§1§§§§§12§§§§§§§§§§§§§§§§§§
77109§STRONG WIND§001§Eastern Region§001003016§Siraha§001003016005§Bastipur§§1977/5/27§House roofs and school roof were damaged§OTHER§§Gorkhapatra,1977-5-30,Y-77,N-25§§§§1§§§§§15§§§§§§§§§§§§§§§§§§
78077§RAINS§002§Central Region§002005024§Kavre§§§Banepa§1978/5/7§Damage potatoes because of heavy rainfall§RAIN§Heavy rain so that damage of crops§Gorkhapatra,1978-5-9,Y-78,N-3§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78078§THUNDERSTORM§002§Central Region§002005027§Kathmandu§§§Thankot§1978/5/10§3 Building and 2 Sheds were  lost §OTHER§Three building were damage caused by thunderstorm§Gorkhapatra,1978-5-11,Y-78,N-5§§§2 shed§1§§§§3§§§§§§§§§§§§§§§§§§§
78079§THUNDERSTORM§001§Eastern Region§001002008§Terhathum§001002008027§Sankranti§Mulpani §1978/5/9§ Damage of crops because of thunderstorm§OTHER§Died of human caused by Thunderstorm§Gorkhapatra,1978-5-14,Y-78,N-8§§§§1§1§§§§1§§§§§§§§§§§§§§§§§§
78080§HAIL STORM§001§Eastern Region§001002008§Terhathum§001002008019§Shrijung§§1978/5/9§Lost  many crops because of  hail storm§OTHER§Damage crops caused by hail storm§Gorkhapatra,1978-5-14,Y-78,N-8§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78081§STRONG WIND§001§Eastern Region§001002008§Terhathum§001002008016§Hamarjung§§1978/5/9§Lost crop production because of strong wind§OTHER§VDC Offic were damage caused by strong wind §Gorkhapatra,1978-5-14,Y-78,N-8§§§§1§§§§§1§§§§§§§§§§§§§§§§§§
78089§HAIL STORM§001§Eastern Region§001002008§Terhathum§001002008016§Hamarjung§§1978/5/21§Many crops were damaged by hail storm§OTHER§Hail storm§Gorkhapatra,1978-5-26,Y-78,N-20§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78090§HAIL STORM§002§Central Region§002005021§Ramechhap§002005021033§Manthali§§1978/4/28§Lost crops production caused by hail storm§OTHER§Lost crops production caused by hail storm§Gorkhapatra,1978-5-28,Y-78,N-22§§§§1§§§§§§§§§§§§§§§3§§§§§§§§
78091§STRONG WIND§004§Mid-Western Region§004012057§Banke§004012057030§NEPALGANJ N.P.§§1978/5/28§Damage roof of house caused by strong wind§OTHER§There was a wind at evining time§Gorkhapatra,1978-5-31,Y-78,N-25§§§§1§§§§§10§§§§§§§§§§§§§§§§§§
78092§STRONG WIND§004§Mid-Western Region§004012057§Banke§004012057030§NEPALGANJ N.P.§§1978/5/17§§OTHER§Warm wind was affected to people§Gorkhapatra,1978-5-31,Y-78,N-25§§§§1§§6§§§§§§§§§§§§§§§§§§§§§
78094§HAIL STORM§003§Western Region§003008040§Kaski§003008040023§LEKHNATH_MP§Sisuwa-4,5§1978/6/2§Maize crops were damaged caused by hail storm§OTHER§Maize crops were damaged caused by hail storm§Gorkhapatra,1978-6-5,Y-78,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78095§HAIL STORM§003§Western Region§003008040§Kaski§003008040027§MAJHTHANA§§1978/6/2§wheat crops was damage caused by hail storm§OTHER§ wheat crops was damage caused by hail storm§Gorkhapatra,1978-6-5,Y-78,N-30§§§wheat crops losses 1150 muri§1§§§§§§§§§§§§§§§§§§§§§§§
78096§HAIL STORM§003§Western Region§003008040§Kaski§003008040015§HANSAPUR§§1978/6/2§Maize crops were damaged caused by hail storm§OTHER§Maize crops were damaged caused by hail storm§Gorkhapatra,1978-6-5,Y-78,N-30.§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78102§STRONG WIND§002§Central Region§002004023§Sindhupalchoke§002004023007§Makha§Topka-1§1978/6/4§Building was damage caused by strong wind§OTHER§Building was damage caused by strong wind§Gorkhapatra,1978-6-8,Y-78,N-33§§§§1§2§§§1§§§§§§§§§§§§§§§§§§§
78103§STRONG WIND§001§Eastern Region§001003016§Siraha§§§Bishnupur§1978/6/4§Lost of crops production  with land§OTHER§House roof was damaged caused by strong wind§Gorkhapatra,1978-6-8,Y-78,N-33§§§§1§§§§§10§§§§§§§§§§§§§§§§§§
78106§HAIL STORM§003§Western Region§003008046§Gulmi§§§Dhamirathap-3,4,5§1978/6/13§Lost of animal caused by hail storm§OTHER§Many property were damaged by hail storm§Gorkhapatra,1978-6-14,Y-78,N-39§§§ Rice and maize was damaged 2000 muri§1§§§§§§§§§§§§§§§§§§§§§§§
78107§HAIL STORM§003§Western Region§003008046§Gulmi§003008046008§ARLANKOT§§1978/6/13§§OTHER§Died of children caused by hail storm§Gorkhapatra,1978-6-14,Y-78,N-39§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
78109§THUNDERSTORM§002§Central Region§002005024§Kavre§§§Sanga§1978/6/13§One person was died caused by thunderstorm§OTHER§One person was died caused by thunderstorm§Gorkhapatra,1978-6-14,Y-78,N-39§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
78110§STORM§003§Western Region§003008036§Gorkha§§§Deurali ghat§1978/6/13§§OTHER§Damaged  was bridge§Gorkhapatra,1978-6-14,Y-78,N-39§§§Lost  suspension bridge -1§1§§§§§§§§§§§14500§§§§§§§§§§§§
81003§HAIL STORM§003§Western Region§003008040§Kaski§003008040034§PUMDIBHUMDI§§1981/1/31§(!5-25)% loss on wheat and musterd.§§§Gorkhapatra,1981-1-17,Y-80,N-252§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78115§THUNDERSTORM§002§Central Region§002005026§Bhaktapur§002005026004§BHAKTAPUR NP§Jele tole§1978/6/30§§OTHER§Closed line cirquit caused by Thunderstorm§Gorkhapatra,1978-7-2,Y-78,N-57§§§§1§§6§§§§§§§§§§§§§§§§§§§§§
78116§RAINS§002§Central Region§002005031§Makwanpur§002005031043§BHIMPHEDI§§1978/7/2§Crops was damage because of heavy rain§RAIN§Crops was damage because of heavy rain§Gorkhapatra,1978-7-3,Y-78,N-58§§§§1§§§§§§§§§§§§§§§45§§§§§§§§
81008§HAIL STORM§002§Central Region§002006017§Dhanusa§002006017090§Singyahi Madan§§1981/2/10§Tobacco was destroyed.§§§Gorkhapatra,1981-1-17,Y-80,N-296§§§§1§§§§§§§§§§§1800000§§§§§§§§§§§§
81009§HAIL STORM§002§Central Region§002006017§Dhanusa§002006017049§Janakpur Municipality§§1981/2/10§Wheat , Rahar and Khesari and the tile of houses were damaged by hail.§§§Gorkhapatra,1981-1-17,Y-80,N-296§§§§1§§§§§100§§§§§§§§§§§§§§§§§§
81027§THUNDERSTORM§005§Far Western Region§005015071§Kailali§005015071041§THAPAPUR§ward no 4§1981/3/30§§OTHER§§Gorkhapatra,1981-1-17,Y-80,N-329§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
78122§THUNDERSTORM§001§Eastern Region§001003005§Morang§001003005025§Sorabhang§Karsiya bazar§1978/7/12§17 persons were died because of  high voltage of current caused by thunder storm.§OTHER§Electric current because of thundrestorm.§Gorkhapatra,1978-7-13,Y-78,N-68§§§§1§17§5§§§§§§§§§§§§§§§§§§§§§
77110§STRONG WIND§001§Eastern Region§001003004§Jhapa§001003004036§CHANDRAGADHI§§1977/5/27§Electricity and Telephone wire damaged, District office's roof damaged§TECHNICAL FAILU§§Gorkhapatra,1977-5-30,Y-77,N-25§§§§1§§§§§1§§§§§§§§§§§§§§§§§§
77111§HAIL STORM§003§Western Region§003008043§Myagdi§003008043016§HISTAN_MANDALI§§1977/5/28§70 to 100% of wheat and Barli were destroyed§§§Gorkhapatra,1977-5-30,Y-77,N-25§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77114§STORM§002§Central Region§002005027§Kathmandu§002005027031§KATHMANDU METROPOLITAN CITY§§1977/6/4§Property equal to NRs 6 lakh was lost.  Electricity, telephone lines were off for some times. Dairy factory was affected.§§§Gorkhapatra,1977-6-6,Y-77,N-32§§§§1§§§§§5§§§§§§§§§§§§§§§§§§
77116§HAIL STORM§003§Western Region§003008043§Myagdi§§§§1977/6/5§100% of plants were destroyed. Shortaged of foods for people.§§§Gorkhapatra,1977-6-7,Y-77,N-33§§§§1§§§§§§§§§§§§§§§§§§§§§§§
77117§HAIL STORM§003§Western Region§003008045§Baglung§§§Different part of district§1977/6/5§100% of maiz plants were destroyed of in differents part of district§§§Gorkhapatra,1977-6-7,Y-77,N-33§§§§1§§§§§§§§§§§§§§§§§§§§§§§
78128§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004027§KECHANA§Kechana-8§1978/7/18§Died was human caused by thunderstorm§OTHER§Died was human caused by thunderstorm§Gorkhapatra,1978-7-20,Y-78,N-75§§§§1§1§11§§§§§§§§§§§§§§§§§§§§§
77119§STRONG WIND§004§Mid-Western Region§004012057§Banke§004012057030§NEPALGANJ N.P.§§1977/6/7§Fruets were destroyed, Roofs were damaged, Electricity off §§§Gorkhapatra,1977-6-10,Y-77,N-36§§§§1§§§§§10§§§§§§§§§§§§§§§§§§
